eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
686,5.65E-001,3.58E-001,7.05E-001,1.95E-001,5.14E-001,2.87E-001,3.81E-001,3.57E-001,3.23E-001,4.06E+000,2.21E+001,-1.06E+001,57.5714,155.578,756.115
687,6.58E-001,4.66E-002,2.72E-001,7.05E-001,9.98E-001,8.70E-001,2.74E-001,3.31E-001,2.80E-001,5.89E+000,3.57E+001,2.31E+000,43.8909,67.7973,385.149
688,6.33E-001,1.40E-001,7.11E-001,3.59E-001,3.17E-001,2.20E-001,2.76E-001,3.65E-001,2.06E-001,8.18E-001,2.09E+001,-3.64E+000,45.275,52.0097,455.642
689,3.72E-001,6.63E-001,5.05E-002,5.55E-001,3.24E-001,7.76E-001,2.55E-001,2.99E-001,3.13E-001,5.93E+000,4.00E+001,-1.02E+001,45.8888,181.856,585.812
690,3.16E-001,6.57E-001,6.53E-001,3.21E-001,5.63E-001,8.01E-001,3.56E-001,3.52E-001,3.26E-001,4.11E+000,1.75E+001,4.36E+000,66.322,202.568,1034.5
691,2.01E-002,4.15E-001,6.33E-001,2.62E-001,9.33E-001,7.38E-001,3.71E-001,3.36E-001,3.40E-001,1.71E+000,9.74E+000,-1.21E+001,57.8644,76.2387,698.846
692,5.38E-001,3.35E-001,3.15E-001,3.17E-001,8.01E-001,6.61E-001,3.42E-001,3.80E-001,2.49E-001,2.91E+000,3.28E+001,-3.26E+000,49.6901,156.591,665.452
693,3.44E-001,3.87E-001,2.33E-001,4.83E-001,4.63E-001,5.26E-003,3.74E-001,3.26E-001,1.45E-001,8.77E+000,2.82E+001,9.54E-001,46.2434,164.487,581.282
694,3.02E-001,5.96E-001,3.52E-001,1.23E-001,6.44E-001,2.07E-001,3.76E-001,3.31E-001,2.62E-001,1.85E+000,1.49E+000,-4.27E+000,61.5861,21.223,899.991
695,6.58E-001,1.33E-001,4.41E-001,3.16E-001,9.44E-001,4.74E-001,2.63E-001,2.97E-001,3.78E-001,5.72E+000,2.26E+000,7.42E-001,48.5479,29.9804,465.128
696,6.00E-001,2.80E-001,4.66E-001,1.14E-001,2.36E-001,7.08E-001,3.16E-001,3.62E-001,2.08E-001,3.39E+000,2.66E+001,-7.94E+000,46.1945,104.563,508.093
697,5.89E-001,7.88E-001,1.95E-001,2.17E-001,4.89E-001,6.10E-001,3.05E-001,3.21E-001,2.10E-001,8.98E+000,1.48E+001,-1.21E+001,58.7327,180.6,961.179
698,6.15E-001,1.46E-001,7.22E-001,4.06E-001,3.40E-001,3.18E-001,3.27E-001,3.27E-001,2.23E-001,8.14E+000,2.46E+001,-4.92E+000,47.4233,115.874,476.314
699,1.45E-001,6.00E-001,4.79E-002,7.18E-001,2.44E-001,9.01E-001,2.93E-001,2.55E-001,1.33E-001,3.23E+000,8.74E+000,-1.02E+001,45.97,48.6246,533.322
700,6.72E-001,2.47E-001,3.90E-002,8.29E-001,2.72E-001,6.51E-002,3.47E-001,2.42E-001,2.73E-001,2.01E+000,2.02E+001,-1.00E+001,45.3575,44.0794,474.116
701,5.12E-001,2.23E-002,5.72E-001,9.30E-001,4.25E-001,1.54E-001,3.61E-001,2.38E-001,1.02E-001,7.23E+000,3.59E+001,-4.06E+000,38.9779,50.2806,229.414
702,2.98E-001,6.37E-001,7.45E-001,5.55E-001,9.51E-001,2.83E-001,3.74E-001,2.64E-001,1.28E-001,3.00E+000,5.13E+000,-9.03E+000,56.4577,61.5316,946.853
703,1.77E-001,2.76E-001,6.20E-001,6.29E-001,9.13E-001,3.77E-001,3.55E-001,2.53E-001,3.76E-001,8.23E+000,8.02E-001,-6.86E+000,52.7906,36.4155,550.977
704,7.36E-001,3.07E-001,3.78E-001,9.33E-001,8.93E-001,5.02E-001,2.73E-001,3.25E-001,1.14E-001,1.67E+000,3.74E+001,-9.22E+000,42.6257,105.424,615.065
705,2.24E-001,1.87E-002,1.45E-002,1.02E-001,7.41E-001,8.20E-001,3.06E-001,3.78E-001,2.90E-001,3.58E+000,2.44E+000,-1.34E+001,43.8698,-0.0881891,104.545
706,4.97E-001,6.43E-001,1.02E-001,8.31E-001,7.74E-001,1.28E-001,2.67E-001,3.16E-001,2.13E-001,8.71E+000,1.72E+001,-1.25E+001,48.3062,163.271,839.878
707,7.26E-001,2.03E-001,5.45E-002,6.16E-001,3.38E-001,7.25E-001,3.33E-001,2.21E-001,2.42E-001,3.12E+000,3.80E+001,1.04E+000,42.3898,74.2398,407.767
708,6.03E-001,5.80E-001,5.82E-001,7.55E-001,9.29E-001,2.72E-001,3.14E-001,3.15E-001,1.98E-001,5.00E+000,1.14E+001,-1.42E+001,53.4962,113.119,949.861
709,1.83E-002,3.12E-001,1.28E-001,6.50E-001,6.84E-001,2.16E-001,3.35E-001,2.68E-001,1.73E-001,7.64E+000,2.04E+001,-1.48E+001,41.9542,90.3572,386.031
710,1.41E-001,6.65E-001,5.67E-002,8.20E-001,7.35E-001,8.96E-002,3.24E-001,2.21E-001,3.84E-001,6.83E+000,1.03E+001,-6.93E+000,53.8632,112.23,788.116
711,4.62E-001,9.93E-002,6.27E-001,9.80E-001,9.63E-001,1.06E-002,3.32E-001,2.58E-001,1.86E-001,3.06E+000,1.27E+001,-7.40E+000,43.1288,37.4122,342.671
712,6.66E-001,5.70E-001,6.88E-002,9.38E-001,7.11E-001,2.78E-002,2.67E-001,3.59E-001,3.02E-001,6.61E+000,3.16E+001,-1.14E+001,49.7297,182.144,810.027
713,7.11E-001,4.89E-001,6.79E-002,5.20E-001,3.59E-001,1.37E-001,2.20E-001,3.01E-001,2.55E-001,5.81E+000,1.55E+001,-6.14E+000,44.1065,75.1154,587.291
714,7.63E-001,4.60E-001,6.05E-001,1.26E-002,1.28E-001,3.73E-001,3.37E-001,3.07E-001,2.44E-001,4.42E-001,2.55E+001,-1.08E+001,52.7527,121.598,691.465
715,8.97E-002,5.83E-001,4.52E-001,9.74E-001,5.51E-001,9.75E-001,3.81E-001,3.41E-001,3.54E-001,4.12E+000,3.84E+001,-6.36E-001,59.7779,299.071,745.317
716,7.61E-001,2.87E-001,7.68E-002,4.57E-001,2.24E-002,3.92E-001,3.63E-001,2.64E-001,3.88E-001,5.73E+000,1.28E+001,-5.28E+000,51.1112,60.0873,513.635
717,6.39E-001,1.86E-001,1.08E-001,4.54E-001,6.21E-001,5.80E-001,3.22E-001,3.06E-001,3.02E-001,9.85E+000,1.99E+001,-1.45E+001,45.2954,90.9059,457.068
718,1.89E-001,5.46E-001,2.58E-001,5.49E-001,9.58E-002,7.74E-001,3.55E-001,2.04E-001,1.41E-001,2.66E+000,1.69E+001,-1.28E+001,47.7036,88.4484,559.703
719,4.58E-001,2.63E-001,7.58E-001,9.41E-001,5.30E-001,6.37E-001,2.68E-001,2.52E-001,1.02E-001,5.98E+000,2.13E+001,3.81E+000,38.3159,95.7359,452.327
720,1.54E-002,1.36E-001,3.20E-001,6.72E-001,5.66E-002,4.69E-001,3.71E-001,2.40E-001,1.79E-001,8.99E+000,1.94E+001,2.25E-001,40.7479,48.556,178.435
721,5.35E-001,3.57E-001,4.13E-001,1.44E-001,2.79E-002,5.78E-001,3.93E-001,3.72E-001,2.98E-001,8.92E+000,2.75E+001,-2.39E+000,53.3833,171.37,598.831
722,7.31E-001,1.26E-001,2.35E-001,8.66E-001,1.02E-001,7.67E-001,3.01E-001,2.08E-001,1.42E-001,3.41E+000,1.67E+001,3.89E+000,39.4456,34.341,348.498
723,5.08E-001,4.74E-001,1.62E-001,2.14E-001,2.41E-001,1.02E-001,2.51E-001,3.42E-001,1.77E-001,8.09E+000,3.55E+001,2.39E+000,42.0124,145.074,498.111
724,7.42E-001,3.14E-001,4.11E-001,8.64E-001,8.87E-001,3.47E-001,2.60E-001,3.38E-001,3.42E-001,9.48E+000,8.67E+000,3.30E+000,51.0595,110.699,731.253
725,7.33E-001,1.73E-001,2.34E-001,6.69E-001,2.68E-002,8.24E-001,3.87E-001,2.03E-001,1.91E-001,1.88E-001,3.25E+001,3.42E+000,42.5769,55.5028,381.747
726,3.33E-001,5.06E-001,1.55E-001,2.63E-002,5.04E-001,6.17E-002,2.78E-001,3.05E-001,2.64E-001,6.35E+000,2.48E+000,-7.18E+000,46.7471,42.9928,571.321
727,7.77E-001,5.20E-001,5.43E-001,4.87E-001,8.92E-002,9.89E-001,3.09E-001,2.93E-001,1.35E-001,1.17E-001,3.39E+001,-5.95E+000,49.2629,130.263,694.443
728,6.77E-001,2.01E-001,2.44E-002,8.93E-001,9.29E-001,2.80E-001,3.73E-001,2.24E-001,2.80E-001,8.86E-001,3.66E+001,-1.39E+000,44.4986,75.5896,458.817
729,6.91E-001,6.75E-001,3.49E-001,3.43E-001,2.43E-001,6.91E-001,2.06E-001,3.23E-001,3.26E-001,8.04E+000,2.18E+001,-4.46E+000,48.0529,160.14,717.059
730,7.94E-001,6.42E-002,3.51E-001,9.30E-001,1.71E-001,2.02E-001,3.10E-001,2.57E-001,1.43E-001,1.79E-001,2.37E+001,-1.21E+001,41.4643,17.3746,361.176
731,3.93E-001,6.24E-001,7.83E-002,9.05E-001,6.67E-001,7.79E-001,2.99E-001,3.89E-001,3.25E-001,8.76E+000,3.24E+000,-8.08E+000,54.5117,95.0192,863.475
732,8.04E-002,2.91E-001,5.77E-001,1.28E-001,1.62E-001,3.04E-001,3.15E-001,2.94E-001,2.11E-001,2.20E+000,7.19E+000,-1.05E+001,45.523,28.3094,358.366
733,7.97E-001,4.27E-001,7.79E-001,2.07E-001,8.91E-001,4.39E-002,3.12E-001,2.31E-001,1.27E-001,3.30E+000,1.32E+001,-5.50E+000,47.6574,87.9363,732.016
734,6.59E-002,7.66E-001,1.52E-001,5.84E-001,5.27E-001,7.88E-001,3.09E-001,3.92E-001,3.49E-001,5.49E+000,2.79E+001,-7.87E+000,56.6547,219.558,786.067
735,2.56E-001,5.00E-001,1.72E-001,3.81E-001,3.82E-001,3.56E-001,2.72E-001,3.09E-001,1.98E-001,3.16E+000,3.89E+001,-1.13E+001,42.1269,147.408,479.939
736,7.75E-001,7.23E-001,1.19E-001,6.00E-001,5.74E-001,5.21E-001,3.79E-001,2.50E-001,2.82E-001,3.36E+000,2.61E+001,1.36E+000,63.7589,227.643,1114.84
737,4.84E-001,3.43E-001,2.38E-001,7.25E-001,8.22E-001,5.67E-002,3.19E-001,2.76E-001,3.62E-001,9.72E+000,1.73E+001,-1.91E+000,47.8303,135.121,632.907
738,4.39E-001,4.31E-001,3.34E-002,8.18E-001,5.97E-001,9.39E-001,2.61E-001,2.43E-001,2.71E-001,3.17E+000,3.60E+001,-1.42E+001,40.5294,116.159,516.975
739,2.54E-001,1.16E-001,4.65E-001,6.02E-001,8.83E-001,8.12E-001,3.66E-001,2.91E-001,1.78E-001,3.81E+000,3.22E+001,-1.03E+001,42.9346,94.4461,316.743
740,1.14E-001,1.14E-001,5.58E-001,4.27E-001,6.18E-001,9.27E-001,3.29E-001,3.35E-001,1.95E-001,9.67E+000,5.54E+000,2.63E+000,44.2609,37.6602,278.417
741,3.98E-001,3.28E-001,4.30E-001,6.06E-001,7.34E-001,9.45E-001,2.49E-001,3.84E-001,1.60E-001,4.31E+000,4.04E+000,-3.78E+000,43.5866,33.6003,550.515
742,7.49E-001,6.97E-001,7.10E-001,9.84E-001,1.75E-001,1.87E-001,2.54E-001,2.14E-001,1.44E-001,2.74E+000,3.71E+001,-2.43E+000,47.7447,191.875,678.797
743,1.70E-002,3.18E-001,7.27E-001,3.10E-001,6.32E-001,2.94E-001,3.99E-001,3.45E-001,3.36E-001,7.54E+000,2.18E+001,-1.20E+001,55.7823,165.542,576.043
744,2.38E-001,2.77E-001,7.96E-001,6.09E-001,4.22E-001,6.06E-001,3.98E-001,2.97E-001,1.98E-001,9.97E+000,3.83E+001,-9.99E+000,47.5543,225.215,497.938
745,5.59E-001,3.39E-001,5.94E-001,3.26E-001,8.72E-001,6.45E-001,2.63E-001,2.33E-001,2.92E-001,4.29E+000,2.10E+001,-3.50E+000,45.5426,134.516,610.765
746,5.57E-001,5.45E-001,7.47E-001,8.07E-002,5.59E-001,1.92E-002,2.23E-001,2.87E-001,3.13E-001,1.64E+000,2.45E+001,-1.48E+001,46.4222,133.139,654.234
747,4.28E-001,4.06E-001,1.74E-001,5.33E-001,4.29E-001,9.79E-001,2.54E-001,3.04E-001,3.74E-001,7.21E+000,6.11E+000,-9.70E+000,45.1957,57.4771,534.275
748,1.11E-001,1.97E-001,2.88E-001,6.52E-001,6.10E-001,1.25E-001,2.16E-001,3.16E-001,3.46E-001,8.31E+000,1.81E+001,-1.23E+001,37.9137,56.3715,254.053
749,3.52E-001,7.96E-001,7.63E-001,8.17E-001,1.68E-002,6.74E-001,2.29E-001,3.85E-001,3.55E-001,3.33E+000,4.73E+000,-2.11E+000,61.8388,58.0611,877.729
750,5.83E-001,3.24E-001,4.18E-001,5.97E-002,7.31E-001,1.95E-001,3.89E-001,3.30E-001,2.04E-001,1.72E+000,1.04E+001,-1.37E+001,51.8588,50.9249,670.375
751,4.30E-001,5.60E-001,2.51E-001,3.53E-001,8.41E-001,4.15E-001,3.20E-001,2.38E-001,1.90E-001,2.63E+000,1.17E+001,-1.08E+001,49.7345,84.2211,789.721
752,3.47E-001,7.87E-001,5.64E-001,1.86E-001,5.20E-001,7.73E-001,3.87E-001,2.90E-001,1.44E-001,2.36E+000,2.42E+001,-1.20E+001,66.5248,228.595,1064.34
753,6.80E-001,7.43E-001,5.88E-001,6.00E-001,6.03E-001,1.45E-001,2.43E-001,3.44E-001,1.40E-001,1.69E+000,8.93E+000,-4.80E+000,54.3472,60.9212,957.861
754,3.98E-001,2.94E-001,6.51E-001,1.05E-001,3.23E-002,2.53E-001,2.74E-001,3.14E-001,2.04E-001,1.33E+000,1.78E+001,1.61E+000,44.1401,63.9149,411.36
755,5.79E-001,3.92E-001,7.13E-001,3.57E-001,4.34E-001,7.52E-001,2.72E-001,3.53E-001,3.19E-001,7.24E+000,1.05E+001,-6.72E+000,53.755,112.097,767.841
756,2.47E-001,1.35E-001,6.93E-001,5.79E-001,1.11E-001,4.77E-002,2.13E-001,3.71E-001,2.87E-001,9.13E+000,2.39E+001,2.74E+000,41.2716,92.071,300.94
757,6.14E-001,7.17E-001,2.62E-001,3.14E-001,7.60E-001,4.01E-001,2.55E-001,3.98E-001,1.29E-001,9.69E+000,1.55E+000,2.47E+000,52.512,102.466,942.746
758,1.29E-001,4.83E-001,2.22E-001,4.95E-001,5.83E-001,6.22E-001,2.60E-001,2.77E-001,2.40E-001,6.86E+000,3.23E+001,3.53E+000,41.3825,168.077,486.574
759,2.75E-001,5.01E-001,6.78E-001,3.33E-001,8.33E-001,4.19E-001,2.41E-001,2.33E-001,3.74E-001,1.52E+000,7.53E+000,-1.04E+001,49.74,56.5274,692.404
760,7.20E-002,5.92E-001,2.31E-001,3.46E-002,5.55E-001,4.17E-001,3.44E-001,3.33E-001,1.24E-001,2.75E+000,6.95E+000,-4.40E+000,51.8715,54.8638,704.622
761,7.13E-001,7.54E-001,2.63E-002,4.17E-001,4.45E-001,8.43E-002,2.59E-001,2.49E-001,1.90E-001,1.87E+000,3.15E+001,-3.35E+000,51.1284,159.658,785.838
762,5.76E-001,6.69E-001,3.33E-001,9.23E-001,8.79E-001,6.94E-001,2.25E-001,2.65E-001,2.30E-001,7.27E+000,1.76E+000,-1.36E+000,47.7507,69.0981,829.573
763,2.21E-001,3.10E-001,3.03E-001,2.34E-001,9.14E-001,9.82E-001,2.66E-001,2.35E-001,2.40E-001,6.66E+000,6.29E+000,3.93E+000,41.1648,46.8993,418.097
764,5.87E-001,4.53E-001,4.88E-001,7.60E-001,1.30E-001,8.11E-002,4.00E-001,2.79E-001,1.50E-001,4.76E+000,2.29E+001,-4.51E-001,50.9332,133.101,701.269
765,4.06E-001,8.29E-002,3.94E-001,5.61E-001,7.51E-001,5.93E-001,2.59E-001,3.56E-001,1.01E-001,4.83E+000,2.83E+000,-3.43E+000,39.6499,17.3404,296.783
766,5.72E-001,4.22E-002,7.25E-001,2.00E-001,4.41E-001,2.47E-001,2.26E-001,2.87E-001,1.51E-001,8.33E+000,1.89E+001,-2.17E+000,38.3058,56.2753,282.238
767,3.74E-001,1.17E-001,6.94E-001,7.62E-001,7.71E-001,2.31E-001,3.40E-001,2.24E-001,1.62E-001,4.60E+000,2.01E+001,2.49E+000,40.5896,67.3711,338.096
768,6.79E-001,4.25E-001,1.01E-001,1.27E-001,5.05E-001,4.97E-001,2.57E-001,3.91E-001,2.30E-001,7.16E+000,3.28E+001,-6.21E+000,45.5029,141.781,594.081
769,4.30E-002,6.96E-001,5.90E-001,9.92E-001,3.15E-001,6.01E-001,2.80E-001,2.55E-001,3.66E-001,9.08E+000,2.06E+001,3.43E+000,56.9201,209.909,718.637
770,3.70E-001,4.28E-001,1.86E-001,6.97E-001,3.98E-001,1.27E-002,3.68E-001,3.35E-001,3.47E-001,2.78E+000,3.18E+001,2.83E+000,51.459,148.793,624.49
771,2.67E-001,3.87E-001,1.96E-001,8.79E-001,2.22E-001,5.58E-001,3.13E-001,3.95E-001,3.05E-001,8.82E+000,6.24E+000,1.53E+000,49.5547,69.9807,519.859
772,7.10E-001,2.06E-001,4.22E-001,9.56E-001,5.29E-001,5.40E-001,2.32E-001,2.38E-001,2.22E-001,7.19E-002,1.79E+001,1.39E+000,40.5241,43.9352,453.619
773,7.40E-001,7.11E-002,2.11E-001,4.47E-001,2.67E-001,4.88E-001,2.45E-001,2.20E-001,2.17E-001,5.96E+000,2.70E+001,3.71E+000,37.2638,45.3875,281.883
774,3.09E-001,3.41E-001,4.97E-001,4.59E-001,7.82E-002,6.98E-001,2.48E-001,2.11E-001,1.19E-001,4.93E+000,1.31E+001,2.00E+000,37.3989,54.189,356.462
776,7.38E-001,4.67E-001,6.86E-001,1.91E-001,3.52E-001,2.38E-001,3.13E-001,3.08E-001,3.97E-001,2.56E+000,2.89E+001,-1.38E+001,54.3212,173.508,752.906
777,5.37E-001,2.68E-002,6.82E-001,2.28E-001,6.97E-001,8.69E-001,3.72E-001,2.31E-001,3.59E-001,6.34E+000,3.47E+001,-1.23E+001,46.3709,139.04,334.748
