,eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
,7.69E+002,3.85E-001,7.72E-001,4.41E-001,4.71E-001,9.04E-001,8.61E-001,3.70E-001,3.68E-001,2.17E-001,8.80E+000,3.84E+001,0.483502995,63.4639,433.719,1092.86
,7.70E+002,5.09E-001,6.71E-001,1.86E-001,5.72E-001,9.04E-001,4.33E-001,3.28E-001,3.32E-001,1.86E-001,9.36E+000,3.45E+001,3.076569512,53.2376,315.005,943.173
,7.71E+002,5.09E-001,6.94E-001,4.04E-001,6.42E-001,9.04E-001,8.61E-001,3.28E-001,3.32E-001,1.86E-001,9.36E+000,3.84E+001,-3.089013457,54.7632,369.307,984.966
,7.72E+002,5.09E-001,7.20E-001,6.53E-001,6.42E-001,9.04E-001,7.21E-001,3.73E-001,2.94E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,66.1005,481.173,1152.32
,7.73E+002,6.30E-001,6.71E-001,4.04E-001,4.16E-001,9.04E-001,4.33E-001,3.28E-001,3.32E-001,1.86E-001,9.36E+000,3.45E+001,-8.272235549,55.2945,327.563,983.403
,7.74E+002,6.30E-001,6.71E-001,4.04E-001,5.72E-001,8.65E-001,4.33E-001,2.23E-001,3.32E-001,2.40E-001,6.98E+000,3.45E+001,-8.272235549,45.9289,233.254,809.869
,7.75E+002,6.71E-001,6.71E-001,4.41E-001,6.42E-001,9.04E-001,2.76E-001,2.23E-001,3.51E-001,1.86E-001,3.22E+000,3.84E+001,-8.272235549,46.0866,198.268,810.338
,7.76E+002,6.71E-001,7.20E-001,4.41E-001,4.71E-001,8.65E-001,7.21E-001,2.60E-001,2.23E-001,3.65E-001,6.98E+000,3.84E+001,-13.9034895,49.7641,312.573,870.01
,7.77E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,8.65E-001,2.76E-001,2.23E-001,2.23E-001,3.65E-001,1.23E+000,3.20E+001,-8.272235549,47.3818,193.157,812.844
,7.78E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,9.01E-001,7.21E-001,2.60E-001,3.50E-001,3.65E-001,6.98E+000,3.84E+001,-8.272235549,53.9504,319.236,965.561
,7.79E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,2.00E-001,6.98E+000,3.84E+001,-3.089013457,63.1156,392.612,1156.28
,7.80E+002,6.71E-001,7.20E-001,6.53E-001,7.55E-001,9.04E-001,8.61E-001,3.73E-001,2.94E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,67.405,490.676,1228.39
,7.81E+002,6.71E-001,7.20E-001,6.53E-001,7.63E-001,9.04E-001,7.90E-001,3.70E-001,3.32E-001,3.98E-001,9.36E+000,3.84E+001,-4.332138211,69.4626,496.896,1260.15
,7.82E+002,6.71E-001,7.24E-001,6.53E-001,3.27E-001,9.04E-001,7.21E-001,3.52E-001,2.62E-001,1.86E-001,9.36E+000,3.84E+001,-3.089013457,58.2807,421.277,1059.28
,7.83E+002,6.71E-001,7.72E-001,4.41E-001,5.65E-001,9.04E-001,7.90E-001,3.70E-001,3.32E-001,2.00E-001,9.36E+000,3.84E+001,3.076569512,64.1367,448.549,1201.46
,7.84E+002,6.89E-001,5.86E-001,3.75E-002,6.42E-001,7.41E-001,8.61E-001,3.73E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-4.332138211,60.9466,331.618,1013.35
,7.85E+002,6.89E-001,5.86E-001,6.53E-001,6.07E-001,7.41E-001,7.21E-001,3.28E-001,2.06E-001,3.65E-001,9.36E+000,3.84E+001,-4.332138211,55.1069,393.791,934.637
,7.86E+002,6.89E-001,7.20E-001,5.99E-001,6.42E-001,7.41E-001,1.63E-001,3.70E-001,2.62E-001,1.86E-001,9.36E+000,3.84E+001,-4.332138211,61.9441,421.684,1118.74
,7.87E+002,6.89E-001,7.20E-001,5.99E-001,6.42E-001,7.41E-001,1.63E-001,3.73E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-4.332138211,69.6849,452.058,1220.87
,7.88E+002,6.89E-001,7.20E-001,6.53E-001,4.16E-001,7.41E-001,7.21E-001,2.60E-001,3.50E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,57.246,398.524,1011.04
,7.89E+002,6.89E-001,7.20E-001,6.53E-001,4.16E-001,9.04E-001,4.33E-001,3.51E-001,2.62E-001,1.86E-001,9.36E+000,3.84E+001,-4.332138211,58.4603,411.722,1063.52
,7.90E+002,6.89E-001,7.20E-001,6.53E-001,4.16E-001,9.04E-001,9.99E-001,2.23E-001,2.23E-001,3.65E-001,9.36E+000,3.20E+001,-3.089013457,48.7227,303.635,844.84
,7.91E+002,6.89E-001,7.20E-001,6.53E-001,4.71E-001,9.01E-001,7.21E-001,2.60E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,56.3325,391.427,1003.95
,7.92E+002,6.89E-001,7.20E-001,6.53E-001,5.65E-001,8.65E-001,9.99E-001,3.52E-001,2.94E-001,3.98E-001,9.36E+000,3.84E+001,-3.089013457,65.4473,468.82,1178.63
,7.93E+002,6.89E-001,7.24E-001,4.04E-001,3.27E-001,9.01E-001,7.21E-001,3.70E-001,2.77E-001,2.00E-001,9.36E+000,3.84E+001,0.483502995,60.3313,422.716,1098.44
,7.94E+002,6.89E-001,7.24E-001,4.04E-001,3.27E-001,9.01E-001,8.61E-001,3.70E-001,2.77E-001,2.00E-001,9.36E+000,3.84E+001,-3.089013457,60.4187,420.951,1094.56
,7.95E+002,6.89E-001,7.72E-001,5.99E-001,1.73E-001,9.01E-001,8.61E-001,2.60E-001,3.51E-001,2.17E-001,9.36E+000,3.84E+001,-13.9034895,52.4788,350.003,941.986
,796,0.6891277983,0.7722236801,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.2600359536,0.3676605699,0.2171431585,9.357438786,38.43016082,0.483502995,54.4501,373.351,1009.5
,797,0.6891277983,0.7722236801,0.6532094966,0.415682248,0.9038822501,0.7213713302,0.3278994094,0.2773433444,0.2171431585,9.357438786,38.43016082,3.076569512,59.1686,434.528,1092.41
,798,0.7435970861,0.6710358578,0.1864922651,0.6421476508,0.9010234782,0.7900344361,0.2600359536,0.2225751462,0.1997163441,9.357438786,38.43016082,3.076569512,45.5642,289.495,815.008
,799,0.7435970861,0.6710358578,0.4041414471,0.470607246,0.9038822501,0.4328386702,0.2225013874,0.2225751462,0.1859108801,6.976954042,38.43016082,-4.332138211,43.0948,240.858,728.744
,800,0.7435970861,0.6710358578,0.6532094966,0.4526471754,0.9010234782,0.7900344361,0.2600359536,0.2623029419,0.3978851791,9.357438786,31.96828063,-13.9034895,53.4519,334.415,969.123
,801,0.7435970861,0.6938724223,0.4041414471,0.415682248,0.9010234782,0.7213713302,0.3278994094,0.3319722237,0.3650886614,9.357438786,31.96828063,3.076569512,62.3961,365.434,1112.39
,802,0.7435970861,0.6938724223,0.4041414471,0.415682248,0.9038822501,0.7213713302,0.3278994094,0.3319722237,0.3650886614,6.976954042,31.96828063,3.076569512,62.5403,336.233,1113.8
,803,0.7435970861,0.6938724223,0.4041414471,0.470607246,0.8320874818,0.4328386702,0.3514039057,0.2936077984,0.3650886614,9.357438786,37.11881934,-7.844616283,62.1012,402.016,1115.2
,804,0.7435970861,0.6938724223,0.4041414471,0.5653222974,0.9038822501,0.9990227977,0.2225013874,0.3319722237,0.1859108801,9.357438786,38.43016082,3.076569512,46.658,281.373,849.184
,805,0.7435970861,0.6938724223,0.6532094966,0.5653222974,0.9038822501,0.9990227977,0.2225013874,0.2225751462,0.1859108801,9.357438786,31.96828063,3.076569512,44.1536,268.279,810.399
,806,0.7435970861,0.7196715772,0.6532094966,0.5653222974,0.9038822501,0.7900344361,0.3697838303,0.3319722237,0.1997163441,6.976954042,38.43016082,-4.332138211,65.0519,416.399,1207.66
,807,0.7435970861,0.7196715772,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2225013874,0.3511973854,0.3650886614,9.357438786,38.43016082,-4.332138211,53.085,359.203,965.3
,808,0.7435970861,0.7722236801,0.4041414471,0.470607246,0.9010234782,0.7900344361,0.2225013874,0.2225751462,0.2171431585,9.357438786,31.96828063,-13.9034895,44.7834,264.289,828.973
,809,0.7435970861,0.7722236801,0.4041414471,0.5653222974,0.9624249171,0.9990227977,0.3348765249,0.2225751462,0.3978851791,9.357438786,31.96828063,-3.089013457,59.2839,366.471,1083.04
,810,0.7435970861,0.7722236801,0.4041414471,0.5653222974,0.9624249171,0.9990227977,0.3348765249,0.3244801576,0.3978851791,6.976954042,31.96828063,-13.9034895,62.5408,321.358,1144.38
,811,0.7435970861,0.7722236801,0.4041414471,0.6421476508,0.9010234782,0.4328386702,0.2225013874,0.3511973854,0.1859108801,9.357438786,38.43016082,-4.332138211,49.5968,300.539,921.726
,812,0.7435970861,0.7722236801,0.5989960524,0.5653222974,0.9010234782,0.8609037757,0.2225013874,0.3511973854,0.2171431585,9.357438786,38.43016082,-4.332138211,50.9983,335.567,952.753
,813,0.7435970861,0.7722236801,0.5989960524,0.5653222974,0.9010234782,0.8609037757,0.2600359536,0.2623029419,0.1997163441,9.357438786,38.43016082,0.483502995,51.5649,365.783,959.731
,814,0.7435970861,0.7722236801,0.6532094966,0.4526471754,0.9010234782,0.7900344361,0.2225013874,0.2225751462,0.2171431585,9.357438786,38.43016082,-13.9034895,45.5112,321.496,834.57
,815,0.7435970861,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2600359536,0.3502362102,0.3650886614,9.357438786,38.43016082,-4.332138211,58.8393,410.572,1088.19
,816,0.7435970861,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2600359536,0.3511973854,0.3650886614,1.352404538,38.43016082,-4.332138211,58.7923,310.742,1086.64
,817,0.1902064004,0.6710358578,0.4041414471,0.5653222974,0.9624249171,0.4328386702,0.2225013874,0.2773433444,0.1859108801,9.357438786,36.36401299,-4.3284429,40.5375,230.449,576.555
,818,0.1902064004,0.6938724223,0.5989960524,0.415682248,0.9624249171,0.7213713302,0.3278994094,0.2773433444,0.1859108801,9.357438786,34.51407838,3.076569512,51.5214,331.81,823.043
,819,0.1902064004,0.6938724223,0.5989960524,0.470607246,0.7412569014,0.1629784057,0.3697838303,0.2623029419,0.1859108801,9.357438786,34.51407838,3.076569512,57.3964,362.292,922.899
,820,0.2999297911,0.7196715772,0.6532094966,0.415682248,0.9038822501,0.4328386702,0.3514039057,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,56.4333,397.874,937.339
,821,0.2999297911,0.7241439167,0.4041414471,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.1859108801,9.357438786,38.43016082,-3.089013457,57.5594,401.389,964.752
,822,0.2999297911,0.7241439167,0.5989960524,0.6421476508,0.9038822501,0.4328386702,0.3519567503,0.3319722237,0.1859108801,9.357438786,38.43016082,-12.12648061,58.0847,391.421,977.945
,823,0.2999297911,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,59.7148,428.57,992.787
,824,0.3331035396,0.7196715772,0.4041414471,0.6701448251,0.9343337984,0.7213713302,0.3348765249,0.3244801576,0.1859108801,9.357438786,38.43016082,-3.089013457,54.3736,370.423,929.148
,825,0.3331035396,0.7241439167,0.4041414471,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.3676605699,0.3650886614,8.801558986,38.43016082,-12.12648061,62.3711,406.008,1024.52
,826,0.3331035396,0.7241439167,0.5989960524,0.6421476508,0.9038822501,0.8609037757,0.2600359536,0.3511973854,0.3650886614,8.801558986,38.43016082,0.483502995,53.436,372.078,871.635
,827,0.3331035396,0.7241439167,0.5989960524,0.6421476508,0.9038822501,0.8609037757,0.3278994094,0.3676605699,0.3650886614,9.357438786,38.43016082,-12.12648061,59.3974,416.961,1008.25
,828,0.3331035396,0.7241439167,0.5989960524,0.6701448251,0.9624249171,0.8609037757,0.3519567503,0.3676605699,0.1859108801,8.801558986,38.43016082,-3.089013457,57.6434,390.516,981.472
,829,0.3331035396,0.7722236801,0.4041414471,0.415682248,0.9010234782,0.7213713302,0.3697838303,0.3676605699,0.3437318045,9.357438786,38.43016082,3.102651703,65.6185,456.751,1096.37
,830,0.3331035396,0.7722236801,0.4041414471,0.6421476508,0.9010234782,0.8609037757,0.2225013874,0.3511973854,0.3650886614,8.801558986,38.43016082,-4.332138211,47.8284,312.341,782.073
,831,0.3331035396,0.7722236801,0.4410250699,0.6421476508,0.864891414,0.8609037757,0.2600359536,0.2225751462,0.3650886614,6.976954042,38.43016082,0.483502995,51.5305,349.621,847.293
,832,0.3331035396,0.7722236801,0.5989960524,0.415682248,0.9624249171,0.7213713302,0.2600359536,0.3676605699,0.3437318045,7.032632994,36.36401299,3.102651703,54.0799,342.459,871.101
,833,0.3331035396,0.7722236801,0.5989960524,0.470607246,0.9624249171,0.8609037757,0.3519567503,0.2773433444,0.3650886614,9.357438786,38.43016082,0.483502995,62.52,448.356,1011.42
,834,0.3331035396,0.7722236801,0.5989960524,0.6421476508,0.9010234782,0.8609037757,0.3278994094,0.3511973854,0.2171431585,9.357438786,38.43016082,0.483502995,59.0124,422.268,1018.25
,835,0.3847919224,0.7196715772,0.5989960524,0.3268049757,0.9010234782,0.7213713302,0.3697838303,0.3511973854,0.2171431585,9.357438786,38.43016082,-3.089013457,62.4269,431.629,1044.55
,836,0.3847919224,0.7196715772,0.5989960524,0.5653222974,0.9038822501,0.8609037757,0.3697838303,0.3319722237,0.3650886614,9.357438786,38.43016082,-4.332138211,65.0996,463.87,1097.91
,837,0.3847919224,0.7196715772,0.5989960524,0.6421476508,0.9038822501,0.1629784057,0.3697838303,0.2623029419,0.1859108801,9.357438786,38.43016082,-3.089013457,58.1571,402.711,994.334
,838,0.3847919224,0.7241439167,0.4410250699,0.3268049757,0.7470562429,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,60.0493,415.462,1009.71
,839,0.3847919224,0.7241439167,0.5989960524,0.6421476508,0.9343337984,0.7213713302,0.3697838303,0.2773433444,0.1859108801,8.801558986,38.43016082,-12.12648061,58.2094,401.34,1010.74
,840,0.3847919224,0.7241439167,0.6532094966,0.572289719,0.9038822501,0.7213713302,0.3514039057,0.2936077984,0.3650886614,9.357438786,37.11881934,-3.089013457,63.6331,448.849,1066.67
,841,0.3847919224,0.7722236801,0.4041414471,0.415682248,0.9010234782,0.7213713302,0.2600359536,0.3676605699,0.3437318045,9.357438786,38.43016082,3.102651703,52.9952,364.246,889.718
,842,0.3847919224,0.7722236801,0.4410250699,0.470607246,0.9038822501,0.8609037757,0.3697838303,0.3676605699,0.2171431585,9.357438786,38.43016082,0.483502995,63.4209,440.778,1093.8
,843,0.3847919224,0.7722236801,0.5989960524,0.470607246,0.9038822501,0.8609037757,0.3697838303,0.3511973854,0.2171431585,9.357438786,38.43016082,-13.9034895,63.1216,440.965,1102.83
,844,0.3847919224,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.8609037757,0.3519567503,0.3676605699,0.2171431585,9.357438786,38.43016082,-3.089013457,64.124,457.621,1120.32
,845,0.5090741428,0.5862564157,0.5989960524,0.1243968816,0.9624249171,0.8609037757,0.3278994094,0.2936077984,0.3650886614,8.801558986,38.43016082,-4.332138211,54.2619,355.517,838.994
,847,0.5090741428,0.6938724223,0.5989960524,0.470607246,0.9010234782,0.8609037757,0.3278994094,0.3319722237,0.2171431585,9.357438786,38.43016082,3.076569512,56.4263,395.152,989.034
,848,0.5090741428,0.7196715772,0.6532094966,0.1243968816,0.9038822501,0.4328386702,0.3278994094,0.2936077984,0.2696145017,8.801558986,38.43016082,-4.332138211,58.0783,395.288,967.83
,849,0.6711729928,0.5862564157,0.6532094966,0.6069207045,0.7412569014,0.7213713302,0.3278994094,0.2936077984,0.3650886614,9.357438786,38.43016082,-4.332138211,58.6735,400.583,1004.53
,850,0.6711729928,0.6710358578,0.4041414471,0.572289719,0.9038822501,0.4328386702,0.2600359536,0.3511973854,0.1859108801,9.357438786,34.51407838,-4.332138211,50.5896,286.392,911.657
,851,0.6711729928,0.6938724223,0.5989960524,0.5653222974,0.9038822501,0.4328386702,0.3278994094,0.2773433444,0.1859108801,6.976954042,36.36401299,-4.3284429,55.9359,339.691,1019.44
,852,0.6711729928,0.7196715772,0.4410250699,0.5653222974,0.864891414,0.4328386702,0.2225013874,0.2225751462,0.1859108801,6.976954042,31.96828063,-4.332138211,44.5657,236.733,797.687
,853,0.6711729928,0.7196715772,0.5989960524,0.6421476508,0.864891414,0.8609037757,0.2600359536,0.2225751462,0.3650886614,8.801558986,38.43016082,-13.9034895,50.8534,360.325,917.297
,854,0.6711729928,0.7196715772,0.5989960524,0.6421476508,0.9038822501,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,-3.089013457,68.9266,475.426,1248.35
,855,0.6711729928,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.2758427236,0.3514039057,0.2225751462,0.3650886614,9.357438786,38.43016082,-8.272235549,61.2996,434.92,1083.36
,856,0.6711729928,0.7196715772,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.3732157765,0.3511973854,0.3650886614,8.801558986,38.43016082,0.483502995,71.6031,485.306,1247.31
,857,0.6891277983,0.5862564157,0.6532094966,0.1243968816,0.7412569014,0.7213713302,0.3278994094,0.2133027563,0.3650886614,9.357438786,38.43016082,-4.332138211,55.12,388.597,895.386
,858,0.6891277983,0.5862564157,0.6532094966,0.415682248,0.7412569014,0.4328386702,0.3278994094,0.2623029419,0.3650886614,9.357438786,38.43016082,-4.332138211,56.629,377.036,940.104
,859,0.6891277983,0.5862564157,0.6532094966,0.415682248,0.7412569014,0.7213713302,0.3278994094,0.2063111112,0.3650886614,9.357438786,38.43016082,-4.332138211,55.1058,391.393,916.074
,860,0.6891277983,0.6938724223,0.5989960524,0.6421476508,0.7412569014,0.4328386702,0.3278994094,0.2773433444,0.1859108801,9.357438786,34.51407838,-4.332138211,57.6203,365.08,1059.47
,861,0.6891277983,0.6938724223,0.6532094966,0.470607246,0.9624249171,0.4328386702,0.3278994094,0.2773433444,0.2171431585,9.357438786,34.51407838,3.076569512,55.3196,352.626,991.829
,862,0.6891277983,0.7196715772,0.4410250699,0.3268049757,0.9038822501,0.1629784057,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,-4.332138211,59.522,405.375,1063.82
,863,0.6891277983,0.7196715772,0.5989960524,0.1243968816,0.9038822501,0.8609037757,0.3278994094,0.2773433444,0.1859108801,8.801558986,38.43016082,-4.332138211,55.952,389.297,1000.02
,864,0.6891277983,0.7196715772,0.6147971607,0.6421476508,0.7412569014,0.1629784057,0.3697838303,0.2623029419,0.1859108801,9.357438786,38.43016082,-4.332138211,62.0913,423.645,1119.75
,865,0.6891277983,0.7196715772,0.6532094966,0.5653222974,0.9010234782,0.4328386702,0.3519567503,0.2936077984,0.3650886614,9.357438786,38.43016082,-4.332138211,64.5138,449.508,1146.89
,866,0.6891277983,0.7196715772,0.6532094966,0.5653222974,0.9038822501,0.4328386702,0.3514039057,0.2623029419,0.1859108801,9.357438786,38.43016082,-4.332138211,58.3912,412.785,1078.19
,867,0.6891277983,0.7196715772,0.6532094966,0.7548288222,0.9038822501,0.8609037757,0.3732157765,0.2063111112,0.3650886614,9.357438786,38.43016082,-4.332138211,63.8577,480.997,1149.99
,868,0.6891277983,0.7241439167,0.4041414471,0.3268049757,0.1890922208,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,0.483502995,61.0783,332.008,884.649
,869,0.6891277983,0.7241439167,0.4041414471,0.3268049757,0.9010234782,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,60.2583,419.592,1091.95
,870,0.6891277983,0.7241439167,0.6532094966,0.1243968816,0.9010234782,0.8609037757,0.3278994094,0.2773433444,0.1997163441,9.357438786,38.43016082,-4.332138211,57.0418,407.435,1017.02
,871,0.6891277983,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.2171431585,9.357438786,38.43016082,3.076569512,61.6637,448.184,1115.26
,872,0.6891277983,0.7241439167,0.6532094966,0.415682248,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.1997163441,9.357438786,38.43016082,-3.089013457,61.7505,442.588,1123.69
,873,0.6891277983,0.7722236801,0.6532094966,0.1243968816,0.7412569014,0.7900344361,0.3278994094,0.2623029419,0.3650886614,9.357438786,38.43016082,3.076569512,65.4983,476.122,1108.41
,874,0.6891277983,0.7722236801,0.6532094966,0.5653222974,0.7412569014,0.7213713302,0.2225013874,0.2063111112,0.3650886614,9.357438786,31.96828063,3.076569512,53.1361,339.757,910.717
,875,0.6891277983,0.7722236801,0.6532094966,0.5653222974,0.864891414,0.9990227977,0.3697838303,0.3676605699,0.3978851791,9.357438786,38.43016082,0.483502995,73.0724,509.098,1309.52
,876,0.6891277983,0.7722236801,0.6532094966,0.572289719,0.9010234782,0.4328386702,0.2600359536,0.2936077984,0.3650886614,9.357438786,38.43016082,-7.844616283,55.1935,383.568,1002.39
,877,0.7435970861,0.4196596926,0.5989960524,0.572289719,0.9010234782,0.7900344361,0.2225013874,0.2225751462,0.3650886614,9.357438786,31.96828063,-13.9034895,43.2456,227.263,668.975
,878,0.7435970861,0.6710358578,0.4041414471,0.470607246,0.9010234782,0.4328386702,0.2225013874,0.2225751462,0.2171431585,9.357438786,31.96828063,-13.9034895,42.5587,232.276,749.793
,879,0.7435970861,0.6710358578,0.4041414471,0.5653222974,0.9038822501,0.4328386702,0.2225013874,0.2623029419,0.3978851791,6.976954042,31.96828063,-8.272235549,47.5554,232.689,819.518
,880,0.7435970861,0.7196715772,0.6532094966,0.5653222974,0.864891414,0.4328386702,0.3278994094,0.2936077984,0.3650886614,9.357438786,38.43016082,-3.089013457,63.3608,440.818,1137.27
,881,0.7435970861,0.7196715772,0.6532094966,0.7626593862,0.9038822501,0.7213713302,0.2600359536,0.3319722237,0.3243132296,9.357438786,38.43016082,-4.332138211,56.1495,384.647,1036.62
,882,0.7435970861,0.7241439167,0.4041414471,0.3268049757,0.9010234782,0.8609037757,0.3278994094,0.2225751462,0.1997163441,8.801558986,38.43016082,-4.332138211,54.1353,376.987,985.701
,883,0.7435970861,0.7241439167,0.4410250699,0.6421476508,0.9010234782,0.7900344361,0.3519567503,0.2623029419,0.1997163441,8.801558986,38.43016082,3.076569512,58.2607,407.002,1102.03
,884,0.7435970861,0.7241439167,0.6532094966,0.3268049757,0.8320874818,0.4328386702,0.3514039057,0.2936077984,0.1859108801,9.357438786,37.11881934,-3.089013457,61.5738,418.281,1122.09
,885,0.7435970861,0.7241439167,0.6532094966,0.6421476508,0.9010234782,0.7900344361,0.2225013874,0.3511973854,0.1997163441,9.357438786,38.43016082,3.076569512,49.6653,327.745,933.272
,886,0.7435970861,0.7241439167,0.6532094966,0.6421476508,0.9010234782,0.7900344361,0.3519567503,0.2623029419,0.1997163441,9.357438786,38.43016082,0.483502995,59.7868,439.316,1140.73
,887,0.7435970861,0.7722236801,0.4041414471,0.5653222974,0.864891414,0.4328386702,0.2225013874,0.2623029419,0.3978851791,6.976954042,17.4946035,-8.272235549,52.1994,182.338,962.113
,888,0.7435970861,0.7722236801,0.4041414471,0.572289719,0.9624249171,0.4328386702,0.2225013874,0.2936077984,0.3650886614,9.357438786,37.11881934,3.076569512,49.8224,305.228,864.54
,889,0.7435970861,0.7722236801,0.4041414471,0.6421476508,0.9038822501,0.4328386702,0.2225013874,0.2225751462,0.2171431585,9.357438786,31.96828063,-4.332138211,45.7312,269.369,847.961
,890,0.7435970861,0.7722236801,0.4410250699,0.5653222974,0.9010234782,0.8609037757,0.2225013874,0.3511973854,0.3650886614,9.357438786,38.43016082,-4.332138211,52.1919,336.09,950.51
,891,0.7435970861,0.7722236801,0.5989960524,0.5653222974,0.9010234782,0.7900344361,0.2225013874,0.3511973854,0.2171431585,9.357438786,38.43016082,-3.089013457,50.9695,334.677,947.592
,893,0.7435970861,0.7722236801,0.6532094966,0.470607246,0.9010234782,0.7213713302,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,63.2478,467.502,1184.85
,894,0.7435970861,0.7722236801,0.6532094966,0.470607246,0.9010234782,0.8609037757,0.2600359536,0.3676605699,0.2171431585,9.357438786,38.43016082,0.483502995,55.8088,380.641,1037.44
,895,0.7435970861,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2600359536,0.3502362102,0.3650886614,3.515667018,38.43016082,-4.332138211,59.5203,336.956,1086.4
,896,0.7435970861,0.7722236801,0.6532094966,0.6421476508,0.9010234782,0.8609037757,0.2600359536,0.3511973854,0.3650886614,4.604172667,38.43016082,-4.332138211,59.0351,350.536,1081.28
,897,0.2999297911,0.6938724223,0.6532094966,0.1243968816,0.9038822501,0.8609037757,0.3278994094,0.3319722237,0.1859108801,9.357438786,38.43016082,-4.332138211,54.4865,381.517,892.979
,898,0.2999297911,0.6938724223,0.6532094966,0.470607246,0.9038822501,0.4328386702,0.3278994094,0.3319722237,0.1997163441,9.357438786,38.43016082,3.076569512,54.5252,377.053,897.951
,899,0.2999297911,0.7196715772,0.6532094966,0.3268049757,0.9624249171,0.7213713302,0.3348765249,0.2773433444,0.1859108801,9.357438786,38.43016082,-3.089013457,53.5782,377.926,878.256
,900,0.2999297911,0.7241439167,0.4041414471,0.572289719,0.9038822501,0.4328386702,0.2225013874,0.3319722237,0.1997163441,9.357438786,34.51407838,-3.089013457,44.2093,257.917,711.651
,902,0.2999297911,0.7241439167,0.6532094966,0.3268049757,0.9624249171,0.7213713302,0.3348765249,0.2773433444,0.1859108801,9.357438786,38.43016082,3.076569512,53.2321,378.427,873.765
,903,0.2999297911,0.7722236801,0.6532094966,0.1243968816,0.9038822501,0.7213713302,0.3697838303,0.2623029419,0.1997163441,9.357438786,38.43016082,3.076569512,60.4972,442.667,1010.7
,904,0.3331035396,0.7196715772,0.4041414471,0.6701448251,0.9343337984,0.7213713302,0.3348765249,0.3244801576,0.1859108801,9.357438786,17.20077543,-3.089013457,56.3238,225.146,1008.71
,905,0.3331035396,0.7241439167,0.5989960524,0.3268049757,0.9010234782,0.8609037757,0.3697838303,0.3511973854,0.1997163441,9.357438786,38.43016082,-3.089013457,61.8699,428.652,1026.38
,906,0.3331035396,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.2600359536,0.2773433444,0.2171431585,8.801558986,38.43016082,0.483502995,48.7755,343.756,799.795
,907,0.3331035396,0.7241439167,0.6532094966,0.3268049757,0.9038822501,0.7213713302,0.3697838303,0.2773433444,0.2171431585,8.801558986,38.43016082,3.076569512,59.7567,425.729,996.842
,908,0.3331035396,0.7241439167,0.6532094966,0.470607246,0.9010234782,0.8609037757,0.3519567503,0.2773433444,0.3650886614,9.357438786,38.43016082,-3.089013457,62.4416,458.172,1031.32
